rebalance_date,ticker,rank,selected_flag
2020-01-27,AMD,8.0,1
2020-01-27,QRVO,9.0,1
2020-01-27,ED,10.0,1
2020-01-27,WAT,11.0,1
2020-01-27,INTC,12.0,1
2020-01-27,AAPL,13.0,1
2020-01-27,ROK,14.0,1
2020-01-27,HRL,15.0,1
2020-01-27,CTXS,16.0,1
2020-01-27,LEG,17.0,1
2020-01-27,ITW,18.0,1
2020-01-27,CNC,19.0,1
2020-01-27,KR,20.0,1
2020-02-24,TIF,1.0,1
2020-02-24,AMD,2.0,1
2020-02-24,ROK,3.0,1
2020-02-24,CL,4.0,1
2020-02-24,INTC,5.0,1
2020-02-24,NVDA,6.0,1
2020-02-24,ITW,7.0,1
2020-02-24,PHM,8.0,1
2020-02-24,CNC,9.0,1
2020-02-24,SO,10.0,1
2020-02-24,FAST,11.0,1
2020-02-24,GRMN,12.0,1
2020-02-24,CPB,13.0,1
2020-02-24,REGN,14.0,1
2020-02-24,GE,15.0,1
2020-02-24,BLK,16.0,1
2020-02-24,WAT,17.0,1
2020-02-24,COTY,18.0,1
2020-02-24,ED,19.0,1
2020-02-24,PRGO,20.0,1
2020-03-23,TIF,1.0,1
2020-03-23,CL,2.0,1
2020-03-23,CLX,3.0,1
2020-03-23,AMD,4.0,1
2020-03-23,HRL,5.0,1
2020-03-23,SJM,6.0,1
2020-03-23,REGN,7.0,1
2020-03-23,CPB,8.0,1
2020-03-23,WAT,9.0,1
2020-03-23,CTXS,10.0,1
2020-03-23,CNC,11.0,1
2020-03-23,ED,12.0,1
2020-03-23,BLK,13.0,1
2020-03-23,NFLX,14.0,1
2020-03-23,INTC,15.0,1
2020-03-23,EXPD,16.0,1
2020-03-23,KHC,17.0,1
2020-03-23,ITW,18.0,1
2020-03-23,MKTX,19.0,1
2020-03-23,KR,20.0,1
2020-04-20,AMD,1.0,1
2020-04-20,TIF,2.0,1
2020-04-20,CNC,3.0,1
2020-04-20,BLK,4.0,1
2020-04-20,CL,5.0,1
2020-04-20,CLX,6.0,1
2020-04-20,REGN,7.0,1
2020-04-20,HRL,8.0,1
2020-04-20,ED,9.0,1
2020-04-20,SJM,10.0,1
2020-04-20,WAT,11.0,1
2020-04-20,CPB,12.0,1
2020-04-20,MTD,13.0,1
2020-04-20,LLY,14.0,1
2020-04-20,CTXS,15.0,1
2020-04-20,MKTX,16.0,1
2020-04-20,ITW,17.0,1
2020-04-20,ROK,18.0,1
2020-04-20,KHC,19.0,1
2020-04-20,GIS,20.0,1
2020-05-18,CLX,1.0,1
2020-05-18,BLK,2.0,1
2020-05-18,CL,3.0,1
2020-05-18,HRL,4.0,1
2020-05-18,CNC,5.0,1
2020-05-18,SJM,6.0,1
2020-05-18,MTD,7.0,1
2020-05-18,WAT,8.0,1
2020-05-18,MKTX,9.0,1
2020-05-18,LLY,10.0,1
2020-05-18,NEM,11.0,1
2020-05-18,REGN,12.0,1
2020-05-18,CPB,13.0,1
2020-05-18,NFLX,14.0,1
2020-05-18,ROK,15.0,1
2020-05-18,TIF,16.0,1
2020-05-18,NVDA,17.0,1
2020-05-18,ED,18.0,1
2020-05-18,GIS,19.0,1
2020-05-18,AMD,20.0,1
2020-06-15,CLX,1.0,1
2020-06-15,BLK,2.0,1
2020-06-15,CL,3.0,1
2020-06-15,MKTX,4.0,1
2020-06-15,MTD,5.0,1
2020-06-15,HRL,6.0,1
2020-06-15,SJM,7.0,1
2020-06-15,REGN,8.0,1
2020-06-15,NVDA,9.0,1
2020-06-15,WAT,10.0,1
2020-06-15,ROK,11.0,1
2020-06-15,GIS,12.0,1
2020-06-15,ED,13.0,1
2020-06-15,CNC,14.0,1
2020-06-15,CPB,15.0,1
2020-06-15,MMM,16.0,1
2020-06-15,EXPD,17.0,1
2020-06-15,FAST,18.0,1
2020-06-15,NFLX,19.0,1
2020-06-15,CTXS,20.0,1
2020-07-13,BLK,1.0,1
2020-07-13,CLX,2.0,1
2020-07-13,CL,3.0,1
2020-07-13,MKTX,4.0,1
2020-07-13,JKHY,5.0,1
2020-07-13,MTD,6.0,1
2020-07-13,SJM,7.0,1
2020-07-13,HRL,8.0,1
2020-07-13,GIS,9.0,1
2020-07-13,CPB,10.0,1
2020-07-13,NFLX,11.0,1
2020-07-13,WAT,12.0,1
2020-07-13,FAST,13.0,1
2020-07-13,REGN,14.0,1
2020-07-13,ROK,15.0,1
2020-07-13,MXIM,16.0,1
2020-07-13,NVDA,17.0,1
2020-07-13,EXPD,18.0,1
2020-07-13,TSCO,19.0,1
2020-07-13,ED,20.0,1
2020-08-10,BLK,1.0,1
2020-08-10,MTD,2.0,1
2020-08-10,CL,3.0,1
2020-08-10,CLX,4.0,1
2020-08-10,MKTX,5.0,1
2020-08-10,EXPD,6.0,1
2020-08-10,UPS,7.0,1
2020-08-10,WAT,8.0,1
2020-08-10,SJM,9.0,1
2020-08-10,AMD,10.0,1
2020-08-10,HRL,11.0,1
2020-08-10,CHRW,12.0,1
2020-08-10,ROK,13.0,1
2020-08-10,GIS,14.0,1
2020-08-10,WHR,15.0,1
2020-08-10,FAST,16.0,1
2020-08-10,MMM,17.0,1
2020-08-10,ROL,18.0,1
2020-08-10,JKHY,19.0,1
2020-08-10,NVDA,20.0,1
2020-09-08,BLK,1.0,1
2020-09-08,MTD,2.0,1
2020-09-08,CHRW,3.0,1
2020-09-08,UPS,4.0,1
2020-09-08,HAL,5.0,1
2020-09-08,CMG,6.0,1
2020-09-08,CL,7.0,1
2020-09-08,WHR,8.0,1
2020-09-08,FDX,9.0,1
2020-09-08,EXPD,10.0,1
2020-09-08,AMD,11.0,1
2020-09-08,WAT,12.0,1
2020-09-08,ROK,13.0,1
2020-09-08,FCX,14.0,1
2020-09-08,SJM,15.0,1
2020-09-08,NVDA,16.0,1
2020-09-08,IR,17.0,1
2020-09-08,TSCO,18.0,1
2020-09-08,KHC,19.0,1
2020-09-08,JBHT,20.0,1
2020-10-05,TER,1.0,1
2020-10-05,BLK,2.0,1
2020-10-05,WHR,3.0,1
2020-10-05,RCL,4.0,1
2020-10-05,PHM,5.0,1
2020-10-05,MTD,6.0,1
2020-10-05,HBI,7.0,1
2020-10-05,CL,8.0,1
2020-10-05,FCX,9.0,1
2020-10-05,CTAS,10.0,1
2020-10-05,EXPD,11.0,1
2020-10-05,CHRW,12.0,1
2020-10-05,FDX,13.0,1
2020-10-05,UPS,14.0,1
2020-10-05,IVZ,15.0,1
2020-10-05,WAT,16.0,1
2020-10-05,CCL,17.0,1
2020-10-05,LEN,18.0,1
2020-10-05,ROK,19.0,1
2020-10-05,UNM,20.0,1
2020-11-02,TER,1.0,1
2020-11-02,BLK,2.0,1
2020-11-02,MTD,3.0,1
2020-11-02,IVZ,4.0,1
2020-11-02,CL,5.0,1
2020-11-02,WHR,6.0,1
2020-11-02,TPR,7.0,1
2020-11-02,WAT,8.0,1
2020-11-02,EXPD,9.0,1
2020-11-02,NWL,10.0,1
2020-11-02,ALGN,11.0,1
2020-11-02,FDX,12.0,1
2020-11-02,ED,13.0,1
2020-11-02,FCX,14.0,1
2020-11-02,XRX,15.0,1
2020-11-02,UNM,16.0,1
2020-11-02,ITW,17.0,1
2020-11-02,UPS,18.0,1
2020-11-02,CHRW,19.0,1
2020-11-02,F,20.0,1
2020-11-30,TER,1.0,1
2020-11-30,BLK,2.0,1
2020-11-30,TPR,3.0,1
2020-11-30,MTD,4.0,1
2020-11-30,IVZ,5.0,1
2020-11-30,CL,6.0,1
2020-11-30,UNM,7.0,1
2020-11-30,XRX,8.0,1
2020-11-30,FCX,9.0,1
2020-11-30,ED,10.0,1
2020-11-30,WHR,11.0,1
2020-11-30,WAT,12.0,1
2020-11-30,VAR,13.0,1
2020-11-30,EXPD,14.0,1
2020-11-30,NWL,15.0,1
2020-11-30,SJM,16.0,1
2020-11-30,AFL,17.0,1
2020-11-30,VNO,18.0,1
2020-11-30,ITW,19.0,1
2020-11-30,CINF,20.0,1
2020-12-28,TER,1.0,1
2020-12-28,BLK,2.0,1
2020-12-28,TPR,3.0,1
2020-12-28,CL,4.0,1
2020-12-28,XRX,5.0,1
2020-12-28,VAR,6.0,1
2020-12-28,MTD,7.0,1
2020-12-28,IVZ,8.0,1
2020-12-28,UNM,9.0,1
2020-12-28,EXPD,10.0,1
2020-12-28,XYL,11.0,1
2020-12-28,ED,12.0,1
2020-12-28,AFL,13.0,1
2020-12-28,WAT,14.0,1
2020-12-28,CINF,15.0,1
2020-12-28,WHR,16.0,1
2020-12-28,F,17.0,1
2020-12-28,FCX,18.0,1
2020-12-28,SJM,19.0,1
2020-12-28,PVH,20.0,1
2021-01-25,TER,1.0,1
2021-01-25,BLK,2.0,1
2021-01-25,TPR,3.0,1
2021-01-25,IVZ,4.0,1
2021-01-25,VAR,5.0,1
2021-01-25,MTD,6.0,1
2021-01-25,XRX,7.0,1
2021-01-25,WAT,8.0,1
2021-01-25,EXPD,9.0,1
2021-01-25,F,10.0,1
2021-01-25,UNM,11.0,1
2021-01-25,ED,12.0,1
2021-01-25,FLIR,13.0,1
2021-01-25,SJM,14.0,1
2021-01-25,NTRS,15.0,1
2021-01-25,NTAP,16.0,1
2021-01-25,XYL,17.0,1
2021-01-25,AFL,18.0,1
2021-01-25,OXY,19.0,1
2021-01-25,ALXN,20.0,1
2021-02-22,TER,1.0,1
2021-02-22,BLK,2.0,1
2021-02-22,TPR,3.0,1
2021-02-22,XRX,4.0,1
2021-02-22,IVZ,5.0,1
2021-02-22,OXY,6.0,1
2021-02-22,WAT,7.0,1
2021-02-22,CCL,8.0,1
2021-02-22,UNM,9.0,1
2021-02-22,ED,10.0,1
2021-02-22,MTD,11.0,1
2021-02-22,FLIR,12.0,1
2021-02-22,NTAP,13.0,1
2021-02-22,OKE,14.0,1
2021-02-22,VAR,15.0,1
2021-02-22,EXPD,16.0,1
2021-02-22,LYV,17.0,1
2021-02-22,F,18.0,1
2021-02-22,PBCT,19.0,1
2021-02-22,AFL,20.0,1
2021-03-22,TER,1.0,1
2021-03-22,TPR,2.0,1
2021-03-22,BLK,3.0,1
2021-03-22,IVZ,4.0,1
2021-03-22,OXY,5.0,1
2021-03-22,WAT,6.0,1
2021-03-22,ED,7.0,1
2021-03-22,CCL,8.0,1
2021-03-22,UNM,9.0,1
2021-03-22,OKE,10.0,1
2021-03-22,PBCT,11.0,1
2021-03-22,FLIR,12.0,1
2021-03-22,VAR,13.0,1
2021-03-22,F,14.0,1
2021-03-22,MTD,15.0,1
2021-03-22,EXPD,16.0,1
2021-03-22,SJM,17.0,1
2021-03-22,CINF,18.0,1
2021-03-22,ZION,19.0,1
2021-03-22,AFL,20.0,1
2021-04-19,MCK,1.0,1
2021-04-19,TPR,2.0,1
2021-04-19,OXY,3.0,1
2021-04-19,BLK,4.0,1
2021-04-19,IVZ,5.0,1
2021-04-19,PBCT,6.0,1
2021-04-19,FANG,7.0,1
2021-04-19,WAT,8.0,1
2021-04-19,OKE,9.0,1
2021-04-19,CCL,10.0,1
2021-04-19,FLIR,11.0,1
2021-04-19,UNM,12.0,1
2021-04-19,ZION,13.0,1
2021-04-19,LNC,14.0,1
2021-04-19,AFL,15.0,1
2021-04-19,APA,16.0,1
2021-04-19,DVN,17.0,1
2021-04-19,MTD,18.0,1
2021-04-19,FRT,19.0,1
2021-04-19,EXPE,20.0,1
2021-05-17,MCK,1.0,1
2021-05-17,OXY,2.0,1
2021-05-17,BLK,3.0,1
2021-05-17,APA,4.0,1
2021-05-17,TPR,5.0,1
2021-05-17,IVZ,6.0,1
2021-05-17,NUE,7.0,1
2021-05-17,FANG,8.0,1
2021-05-17,OKE,9.0,1
2021-05-17,PBCT,10.0,1
2021-05-17,WAT,11.0,1
2021-05-17,UNM,12.0,1
2021-05-17,CCL,13.0,1
2021-05-17,EXPD,14.0,1
2021-05-17,DVN,15.0,1
2021-05-17,FCX,16.0,1
2021-05-17,EOG,17.0,1
2021-05-17,CINF,18.0,1
2021-05-17,HBI,19.0,1
2021-05-17,AFL,20.0,1
2021-06-14,MCK,1.0,1
2021-06-14,BLK,2.0,1
2021-06-14,IVZ,3.0,1
2021-06-14,NUE,4.0,1
2021-06-14,WAT,5.0,1
2021-06-14,EXPD,6.0,1
2021-06-14,TPR,7.0,1
2021-06-14,FTNT,8.0,1
2021-06-14,ALXN,9.0,1
2021-06-14,CINF,10.0,1
2021-06-14,F,11.0,1
2021-06-14,PBCT,12.0,1
2021-06-14,JNPR,13.0,1
2021-06-14,ORCL,14.0,1
2021-06-14,ED,15.0,1
2021-06-14,FRT,16.0,1
2021-06-14,SJM,17.0,1
2021-06-14,EQR,18.0,1
2021-06-14,MTD,19.0,1
2021-06-14,UNM,20.0,1
2021-07-12,MCK,1.0,1
2021-07-12,BLK,2.0,1
2021-07-12,NUE,3.0,1
2021-07-12,WAT,4.0,1
2021-07-12,EXPD,5.0,1
2021-07-12,F,6.0,1
2021-07-12,OXY,7.0,1
2021-07-12,EQR,8.0,1
2021-07-12,FRT,9.0,1
2021-07-12,IVZ,10.0,1
2021-07-12,FTNT,11.0,1
2021-07-12,OKE,12.0,1
2021-07-12,ORCL,13.0,1
2021-07-12,VNO,14.0,1
2021-07-12,MAA,15.0,1
2021-07-12,CINF,16.0,1
2021-07-12,ED,17.0,1
2021-07-12,KMI,18.0,1
2021-07-12,MTD,19.0,1
2021-07-12,TPR,20.0,1
2021-08-09,GE,1.0,1
2021-08-09,MCK,2.0,1
2021-08-09,BLK,3.0,1
2021-08-09,ED,4.0,1
2021-08-09,EXPD,5.0,1
2021-08-09,WAT,6.0,1
2021-08-09,MTD,7.0,1
2021-08-09,SJM,8.0,1
2021-08-09,NUE,9.0,1
2021-08-09,MMM,10.0,1
2021-08-09,ORCL,11.0,1
2021-08-09,PAYX,12.0,1
2021-08-09,HRL,13.0,1
2021-08-09,TPR,14.0,1
2021-08-09,UNM,15.0,1
2021-08-09,AFL,16.0,1
2021-08-09,VNO,17.0,1
2021-08-09,KMI,18.0,1
2021-08-09,NTRS,19.0,1
2021-08-09,PBCT,20.0,1
2021-09-07,GE,1.0,1
2021-09-07,MCK,2.0,1
2021-09-07,BLK,3.0,1
2021-09-07,WAT,4.0,1
2021-09-07,ED,5.0,1
2021-09-07,MTD,6.0,1
2021-09-07,EXPD,7.0,1
2021-09-07,SJM,8.0,1
2021-09-07,MMM,9.0,1
2021-09-07,XLNX,10.0,1
2021-09-07,PAYX,11.0,1
2021-09-07,NUE,12.0,1
2021-09-07,ORCL,13.0,1
2021-09-07,XYL,14.0,1
2021-09-07,KR,15.0,1
2021-09-07,NTRS,16.0,1
2021-09-07,HRL,17.0,1
2021-09-07,FAST,18.0,1
2021-09-07,JNPR,19.0,1
2021-09-07,KMB,20.0,1
2021-10-04,GE,1.0,1
2021-10-04,MCK,2.0,1
2021-10-04,BLK,3.0,1
2021-10-04,ED,4.0,1
2021-10-04,WAT,5.0,1
2021-10-04,MTD,6.0,1
2021-10-04,EXPD,7.0,1
2021-10-04,SJM,8.0,1
2021-10-04,PAYX,9.0,1
2021-10-04,CLX,10.0,1
2021-10-04,ORCL,11.0,1
2021-10-04,MMM,12.0,1
2021-10-04,HRL,13.0,1
2021-10-04,XLNX,14.0,1
2021-10-04,PBCT,15.0,1
2021-10-04,CPB,16.0,1
2021-10-04,KMI,17.0,1
2021-10-04,EQR,18.0,1
2021-10-04,JNPR,19.0,1
2021-10-04,NTRS,20.0,1
2021-11-01,GE,1.0,1
2021-11-01,MCK,2.0,1
2021-11-01,BLK,3.0,1
2021-11-01,ED,4.0,1
2021-11-01,XLNX,5.0,1
2021-11-01,TSLA,6.0,1
2021-11-01,PAYX,7.0,1
2021-11-01,SJM,8.0,1
2021-11-01,EXPD,9.0,1
2021-11-01,WAT,10.0,1
2021-11-01,CLX,11.0,1
2021-11-01,MMM,12.0,1
2021-11-01,ORCL,13.0,1
2021-11-01,MTD,14.0,1
2021-11-01,JNPR,15.0,1
2021-11-01,HRL,16.0,1
2021-11-01,CPB,17.0,1
2021-11-01,FAST,18.0,1
2021-11-01,PBCT,19.0,1
2021-11-01,KMB,20.0,1
2021-11-29,MCK,1.0,1
2021-11-29,GE,2.0,1
2021-11-29,BLK,3.0,1
2021-11-29,ED,4.0,1
2021-11-29,XLNX,5.0,1
2021-11-29,TSLA,6.0,1
2021-11-29,PAYX,7.0,1
2021-11-29,JNPR,8.0,1
2021-11-29,AMD,9.0,1
2021-11-29,CLX,10.0,1
2021-11-29,MTD,11.0,1
2021-11-29,KMB,12.0,1
2021-11-29,SJM,13.0,1
2021-11-29,FAST,14.0,1
2021-11-29,WAT,15.0,1
2021-11-29,ORCL,16.0,1
2021-11-29,MMM,17.0,1
2021-11-29,EXPD,18.0,1
2021-11-29,ITW,19.0,1
2021-11-29,CPB,20.0,1
2021-12-27,GE,1.0,1
2021-12-27,MCK,2.0,1
2021-12-27,BLK,3.0,1
2021-12-27,ED,4.0,1
2021-12-27,XLNX,5.0,1
2021-12-27,PAYX,6.0,1
2021-12-27,JNPR,7.0,1
2021-12-27,CLX,8.0,1
2021-12-27,TSLA,9.0,1
2021-12-27,MTD,10.0,1
2021-12-27,KMB,11.0,1
2021-12-27,SJM,12.0,1
2021-12-27,FAST,13.0,1
2021-12-27,EXPD,14.0,1
2021-12-27,HRL,15.0,1
2021-12-27,MMM,16.0,1
2021-12-27,CPB,17.0,1
2021-12-27,ITW,18.0,1
2021-12-27,WAT,19.0,1
2021-12-27,AMD,20.0,1
2022-01-24,GE,1.0,1
2022-01-24,MCK,2.0,1
2022-01-24,BLK,3.0,1
2022-01-24,ED,4.0,1
2022-01-24,XLNX,5.0,1
2022-01-24,SJM,6.0,1
2022-01-24,KMB,7.0,1
2022-01-24,CLX,8.0,1
2022-01-24,CPB,9.0,1
2022-01-24,HRL,10.0,1
2022-01-24,PAYX,11.0,1
2022-01-24,MMM,12.0,1
2022-01-24,F,13.0,1
2022-01-24,GIS,14.0,1
2022-01-24,MTD,15.0,1
2022-01-24,ITW,16.0,1
2022-01-24,EXPD,17.0,1
2022-01-24,FAST,18.0,1
2022-01-24,TSLA,19.0,1
2022-01-24,AFL,20.0,1
2022-02-22,MCK,1.0,1
2022-02-22,APA,2.0,1
2022-02-22,DVN,3.0,1
2022-02-22,ED,4.0,1
2022-02-22,OXY,5.0,1
2022-02-22,BLK,6.0,1
2022-02-22,HAL,7.0,1
2022-02-22,CNC,8.0,1
2022-02-22,F,9.0,1
2022-02-22,FANG,10.0,1
2022-02-22,EXPE,11.0,1
2022-02-22,CLX,12.0,1
2022-02-22,PBCT,13.0,1
2022-02-22,SJM,14.0,1
2022-02-22,KMB,15.0,1
2022-02-22,CPB,16.0,1
2022-02-22,EOG,17.0,1
2022-02-22,PRU,18.0,1
2022-02-22,GIS,19.0,1
2022-02-22,HRL,20.0,1
2022-03-21,MCK,1.0,1
2022-03-21,OXY,2.0,1
2022-03-21,APA,3.0,1
2022-03-21,ED,4.0,1
2022-03-21,BLK,5.0,1
2022-03-21,DVN,6.0,1
2022-03-21,NUE,7.0,1
2022-03-21,DLTR,8.0,1
2022-03-21,HAL,9.0,1
2022-03-21,KR,10.0,1
2022-03-21,CNC,11.0,1
2022-03-21,HRL,12.0,1
2022-03-21,PRU,13.0,1
2022-03-21,PBCT,14.0,1
2022-03-21,PAYX,15.0,1
2022-03-21,SJM,16.0,1
2022-03-21,CLX,17.0,1
2022-03-21,AFL,18.0,1
2022-03-21,KMB,19.0,1
2022-03-21,KMI,20.0,1
2022-04-18,OXY,1.0,1
2022-04-18,NUE,2.0,1
2022-04-18,ED,3.0,1
2022-04-18,DLTR,4.0,1
2022-04-18,KR,5.0,1
2022-04-18,BLK,6.0,1
2022-04-18,APA,7.0,1
2022-04-18,HRL,8.0,1
2022-04-18,CPB,9.0,1
2022-04-18,SJM,10.0,1
2022-04-18,CNC,11.0,1
2022-04-18,NLSN,12.0,1
2022-04-18,CLX,13.0,1
2022-04-18,KMB,14.0,1
2022-04-18,CERN,15.0,1
2022-04-18,NEM,16.0,1
2022-04-18,PAYX,17.0,1
2022-04-18,PRU,18.0,1
2022-04-18,AFL,19.0,1
2022-04-18,GIS,20.0,1
2022-05-16,OXY,1.0,1
2022-05-16,ED,2.0,1
2022-05-16,CPB,3.0,1
2022-05-16,KMB,4.0,1
2022-05-16,CLX,5.0,1
2022-05-16,BLK,6.0,1
2022-05-16,HRL,7.0,1
2022-05-16,SJM,8.0,1
2022-05-16,KMI,9.0,1
2022-05-16,KR,10.0,1
2022-05-16,K,11.0,1
2022-05-16,GIS,12.0,1
2022-05-16,KHC,13.0,1
2022-05-16,CERN,14.0,1
2022-05-16,DLTR,15.0,1
2022-05-16,CTXS,16.0,1
2022-05-16,SO,17.0,1
2022-05-16,DVN,18.0,1
2022-05-16,APA,19.0,1
2022-05-16,CNC,20.0,1
2022-06-13,OXY,1.0,1
2022-06-13,ED,2.0,1
2022-06-13,KMB,3.0,1
2022-06-13,BLK,4.0,1
2022-06-13,CPB,5.0,1
2022-06-13,CLX,6.0,1
2022-06-13,APA,7.0,1
2022-06-13,CL,8.0,1
2022-06-13,MTD,9.0,1
2022-06-13,K,10.0,1
2022-06-13,VLO,11.0,1
2022-06-13,CTXS,12.0,1
2022-06-13,KMI,13.0,1
2022-06-13,NLSN,14.0,1
2022-06-13,SJM,15.0,1
2022-06-13,KR,16.0,1
2022-06-13,MMM,17.0,1
2022-06-13,DVN,18.0,1
2022-06-13,GIS,19.0,1
2022-06-13,HRL,20.0,1
2022-07-11,OXY,1.0,1
2022-07-11,KMB,2.0,1
2022-07-11,ED,3.0,1
2022-07-11,CPB,4.0,1
2022-07-11,BLK,5.0,1
2022-07-11,CL,6.0,1
2022-07-11,CNC,7.0,1
2022-07-11,MTD,8.0,1
2022-07-11,K,9.0,1
2022-07-11,CLX,10.0,1
2022-07-11,NLSN,11.0,1
2022-07-11,GIS,12.0,1
2022-07-11,SJM,13.0,1
2022-07-11,WAT,14.0,1
2022-07-11,KHC,15.0,1
2022-07-11,CTXS,16.0,1
2022-07-11,JKHY,17.0,1
2022-07-11,HRL,18.0,1
2022-07-11,AMGN,19.0,1
2022-07-11,SO,20.0,1
2022-08-08,ENPH,1.0,1
2022-08-08,KMB,2.0,1
2022-08-08,ED,3.0,1
2022-08-08,BLK,4.0,1
2022-08-08,CPB,5.0,1
2022-08-08,CLX,6.0,1
2022-08-08,K,7.0,1
2022-08-08,MTD,8.0,1
2022-08-08,OXY,9.0,1
2022-08-08,NLSN,10.0,1
2022-08-08,NUE,11.0,1
2022-08-08,CL,12.0,1
2022-08-08,JKHY,13.0,1
2022-08-08,CNC,14.0,1
2022-08-08,GIS,15.0,1
2022-08-08,MMM,16.0,1
2022-08-08,CHRW,17.0,1
2022-08-08,SJM,18.0,1
2022-08-08,ROL,19.0,1
2022-08-08,PAYX,20.0,1
2022-09-06,NLSN,1.0,1
2022-09-06,EPAM,2.0,1
2022-09-06,BLK,3.0,1
2022-09-06,KMB,4.0,1
2022-09-06,ENPH,5.0,1
2022-09-06,ED,6.0,1
2022-09-06,CLX,7.0,1
2022-09-06,MTD,8.0,1
2022-09-06,CPB,9.0,1
2022-09-06,GPC,10.0,1
2022-09-06,CL,11.0,1
2022-09-06,K,12.0,1
2022-09-06,GIS,13.0,1
2022-09-06,SJM,14.0,1
2022-09-06,TPR,15.0,1
2022-09-06,EXPD,16.0,1
2022-09-06,CNC,17.0,1
2022-09-06,MMM,18.0,1
2022-09-06,CAH,19.0,1
2022-09-06,PAYX,20.0,1
2022-10-03,KMB,1.0,1
2022-10-03,CPB,2.0,1
2022-10-03,BLK,3.0,1
2022-10-03,CLX,4.0,1
2022-10-03,GIS,5.0,1
2022-10-03,K,6.0,1
2022-10-03,GPC,7.0,1
2022-10-03,CL,8.0,1
2022-10-03,ED,9.0,1
2022-10-03,SJM,10.0,1
2022-10-03,MTD,11.0,1
2022-10-03,NLSN,12.0,1
2022-10-03,OXY,13.0,1
2022-10-03,EXPD,14.0,1
2022-10-03,ENPH,15.0,1
2022-10-03,WAT,16.0,1
2022-10-03,ITW,17.0,1
2022-10-03,MMM,18.0,1
2022-10-03,XYL,19.0,1
2022-10-03,SNA,20.0,1
2022-10-31,BLK,1.0,1
2022-10-31,ENPH,2.0,1
2022-10-31,CPB,3.0,1
2022-10-31,KMB,4.0,1
2022-10-31,CLX,5.0,1
2022-10-31,NFLX,6.0,1
2022-10-31,GPC,7.0,1
2022-10-31,MTD,8.0,1
2022-10-31,GIS,9.0,1
2022-10-31,K,10.0,1
2022-10-31,SJM,11.0,1
2022-10-31,ED,12.0,1
2022-10-31,CL,13.0,1
2022-10-31,ITW,14.0,1
2022-10-31,EXPD,15.0,1
2022-10-31,AFL,16.0,1
2022-10-31,XYL,17.0,1
2022-10-31,OXY,18.0,1
2022-10-31,AMGN,19.0,1
2022-10-31,WAT,20.0,1
2022-11-28,BLK,1.0,1
2022-11-28,SJM,2.0,1
2022-11-28,KMB,3.0,1
2022-11-28,CPB,4.0,1
2022-11-28,CLX,5.0,1
2022-11-28,MTD,6.0,1
2022-11-28,GIS,7.0,1
2022-11-28,GPC,8.0,1
2022-11-28,ENPH,9.0,1
2022-11-28,ED,10.0,1
2022-11-28,WYNN,11.0,1
2022-11-28,ETSY,12.0,1
2022-11-28,EXPD,13.0,1
2022-11-28,CL,14.0,1
2022-11-28,NFLX,15.0,1
2022-11-28,ITW,16.0,1
2022-11-28,K,17.0,1
2022-11-28,AFL,18.0,1
2022-11-28,ROK,19.0,1
2022-11-28,TPR,20.0,1
2022-12-27,FSLR,1.0,1
2022-12-27,BLK,2.0,1
2022-12-27,MTD,3.0,1
2022-12-27,KMB,4.0,1
2022-12-27,CPB,5.0,1
2022-12-27,SJM,6.0,1
2022-12-27,CLX,7.0,1
2022-12-27,WYNN,8.0,1
2022-12-27,GIS,9.0,1
2022-12-27,EXPD,10.0,1
2022-12-27,ITW,11.0,1
2022-12-27,ED,12.0,1
2022-12-27,NUE,13.0,1
2022-12-27,CL,14.0,1
2022-12-27,ETSY,15.0,1
2022-12-27,GPC,16.0,1
2022-12-27,TPR,17.0,1
2022-12-27,AFL,18.0,1
2022-12-27,NFLX,19.0,1
2022-12-27,ROK,20.0,1
2023-01-23,FSLR,1.0,1
2023-01-23,BLK,2.0,1
2023-01-23,WYNN,3.0,1
2023-01-23,KMB,4.0,1
2023-01-23,MTD,5.0,1
2023-01-23,CLX,6.0,1
2023-01-23,CPB,7.0,1
2023-01-23,TPR,8.0,1
2023-01-23,ED,9.0,1
2023-01-23,SJM,10.0,1
2023-01-23,ITW,11.0,1
2023-01-23,EXPD,12.0,1
2023-01-23,CL,13.0,1
2023-01-23,FCX,14.0,1
2023-01-23,RCL,15.0,1
2023-01-23,AFL,16.0,1
2023-01-23,NUE,17.0,1
2023-01-23,MKTX,18.0,1
2023-01-23,GIS,19.0,1
2023-01-23,PRU,20.0,1
2023-02-21,FSLR,1.0,1
2023-02-21,HD,2.0,1
2023-02-21,BLK,3.0,1
2023-02-21,WYNN,4.0,1
2023-02-21,KMB,5.0,1
2023-02-21,CLX,6.0,1
2023-02-21,MTD,7.0,1
2023-02-21,CPB,8.0,1
2023-02-21,MKTX,9.0,1
2023-02-21,EXPD,10.0,1
2023-02-21,SJM,11.0,1
2023-02-21,ED,12.0,1
2023-02-21,ITW,13.0,1
2023-02-21,TPR,14.0,1
2023-02-21,SNA,15.0,1
2023-02-21,NUE,16.0,1
2023-02-21,CINF,17.0,1
2023-02-21,GIS,18.0,1
2023-02-21,CL,19.0,1
2023-02-21,PRU,20.0,1
2023-03-20,FSLR,1.0,1
2023-03-20,HD,2.0,1
2023-03-20,BLK,3.0,1
2023-03-20,KMB,4.0,1
2023-03-20,WYNN,5.0,1
2023-03-20,MTD,6.0,1
