strategy_id,date,ticker,event,detail,cash_change,shares_change
D20,2020-04-24,AMD,SELL_CALL,exp=2020-05-15 K=70.00 prem=0.40 x274,10960.0,0
D20,2020-04-24,CL,SELL_PUT,exp=2020-05-15 K=67.00 prem=1.01 x58,5858.0,0
D20,2020-04-24,NEM,SELL_CALL,exp=2020-05-15 K=80.00 prem=0.14 x148,2072.0,0
D20,2020-04-24,PFE,SELL_CALL,exp=2020-05-15 K=39.50 prem=0.29 x106,3074.0,0
D20,2020-04-24,TMO,SELL_PUT,exp=2020-05-15 K=290.00 prem=3.32 x13,4316.0,0
D20,2020-04-24,BMY,SELL_PUT,exp=2020-05-15 K=54.00 prem=0.19 x72,1368.0,0
D10,2020-05-15,MSFT,PUT_EXPIRE,OTM K=140.00 S_close=183.16,0.0,0
D10,2020-05-15,AAPL,PUT_EXPIRE,OTM K=255.00 S_close=307.71,0.0,0
D10,2020-05-15,JNJ,PUT_EXPIRE,OTM K=142.00 S_close=150.44,0.0,0
D10,2020-05-15,WMT,PUT_EXPIRE,OTM K=120.00 S_close=125.94,0.0,0
D10,2020-05-15,NFLX,PUT_EXPIRE,OTM K=375.00 S_close=454.19,0.0,0
D10,2020-05-15,PG,CALL_EXPIRE,OTM K=128.00 S_close=114.61,0.0,0
D10,2020-05-15,NVDA,PUT_EXPIRE,OTM K=255.00 S_close=339.63,0.0,0
D10,2020-05-15,LLY,PUT_EXPIRE,OTM K=147.00 S_close=159.23,0.0,0
D10,2020-05-15,ADBE,PUT_EXPIRE,OTM K=295.00 S_close=365.30,0.0,0
D10,2020-05-15,INTC,CALL_EXPIRE,OTM K=64.00 S_close=58.28,0.0,0
D10,2020-05-15,REGN,PUT_EXPIRE,OTM K=520.00 S_close=576.72,0.0,0
D10,2020-05-15,MRK,PUT_EXPIRE,OTM K=76.00 S_close=79.78,0.0,0
D10,2020-05-15,ABT,PUT_EXPIRE,OTM K=88.00 S_close=89.89,0.0,0
D10,2020-05-15,BAC,PUT_EXPIRE,OTM K=17.00 S_close=21.44,0.0,0
D10,2020-05-15,AMD,CALL_EXPIRE,OTM K=70.00 S_close=54.20,0.0,0
D10,2020-05-15,CL,PUT_EXPIRE,OTM K=67.00 S_close=68.95,0.0,0
D10,2020-05-15,NEM,PUT_EXPIRE,OTM K=57.00 S_close=67.90,0.0,0
D10,2020-05-15,PFE,CALL_EXPIRE,OTM K=40.50 S_close=37.76,0.0,0
D10,2020-05-15,TMO,PUT_EXPIRE,OTM K=270.00 S_close=342.92,0.0,0
D10,2020-05-15,BMY,PUT_EXPIRE,OTM K=54.00 S_close=64.09,0.0,0
D20,2020-05-15,MSFT,PUT_EXPIRE,OTM K=150.00 S_close=183.16,0.0,0
D20,2020-05-15,AAPL,PUT_EXPIRE,OTM K=255.00 S_close=307.71,0.0,0
D20,2020-05-15,JNJ,PUT_EXPIRE,OTM K=142.00 S_close=150.44,0.0,0
D20,2020-05-15,WMT,PUT_EXPIRE,OTM K=120.00 S_close=125.94,0.0,0
D20,2020-05-15,NFLX,PUT_EXPIRE,OTM K=375.00 S_close=454.19,0.0,0
D20,2020-05-15,PG,CALL_EXPIRE,OTM K=128.00 S_close=114.61,0.0,0
D20,2020-05-15,NVDA,PUT_EXPIRE,OTM K=255.00 S_close=339.63,0.0,0
D20,2020-05-15,LLY,PUT_EXPIRE,OTM K=147.00 S_close=159.23,0.0,0
D20,2020-05-15,ADBE,PUT_EXPIRE,OTM K=305.00 S_close=365.30,0.0,0
D20,2020-05-15,INTC,CALL_EXPIRE,OTM K=64.00 S_close=58.28,0.0,0
D20,2020-05-15,REGN,PUT_EXPIRE,OTM K=520.00 S_close=576.72,0.0,0
D20,2020-05-15,MRK,PUT_EXPIRE,OTM K=76.00 S_close=79.78,0.0,0
D20,2020-05-15,ABT,PUT_EXPIRE,OTM K=88.00 S_close=89.89,0.0,0
D20,2020-05-15,BAC,CALL_EXPIRE,OTM K=27.00 S_close=21.44,0.0,0
D20,2020-05-15,AMD,CALL_EXPIRE,OTM K=70.00 S_close=54.20,0.0,0
D20,2020-05-15,CL,PUT_EXPIRE,OTM K=67.00 S_close=68.95,0.0,0
D20,2020-05-15,NEM,CALL_EXPIRE,OTM K=80.00 S_close=67.90,0.0,0
D20,2020-05-15,PFE,CALL_EXPIRE,OTM K=39.50 S_close=37.76,0.0,0
D20,2020-05-15,TMO,PUT_EXPIRE,OTM K=290.00 S_close=342.92,0.0,0
D20,2020-05-15,BMY,PUT_EXPIRE,OTM K=54.00 S_close=64.09,0.0,0
D10,2020-10-30,AAPL,SELL_PUT,exp=2020-11-20 K=97.50 prem=1.33 x40,5320.0,0
D10,2020-10-30,MSFT,SELL_PUT,exp=2020-11-20 K=185.00 prem=2.70 x21,5670.0,0
D10,2020-10-30,TER,SELL_PUT,exp=2020-11-20 K=80.00 prem=1.74 x48,8352.0,0
D10,2020-10-30,NVDA,SELL_PUT,exp=2020-11-20 K=455.00 prem=12.16 x8,9728.0,0
D10,2020-10-30,WMT,SELL_PUT,exp=2020-11-20 K=130.00 prem=1.92 x30,5760.0,0
D10,2020-10-30,PG,SELL_CALL,exp=2020-11-20 K=144.00 prem=0.82 x58,4756.0,0
D10,2020-10-30,JNJ,SELL_PUT,exp=2020-11-20 K=130.00 prem=2.60 x30,7800.0,0
D10,2020-10-30,FDX,SELL_PUT,exp=2020-11-20 K=240.00 prem=5.43 x16,8688.0,0
D10,2020-10-30,TMO,SELL_PUT,exp=2020-11-20 K=440.00 prem=7.80 x8,6240.0,0
D10,2020-10-30,BAC,SELL_PUT,exp=2020-11-20 K=21.50 prem=0.39 x183,7137.0,0
D10,2020-10-30,ADBE,SELL_PUT,exp=2020-11-20 K=405.00 prem=6.35 x9,5715.0,0
D10,2020-10-30,QCOM,SELL_PUT,exp=2020-11-20 K=105.00 prem=1.72 x37,6364.0,0
D10,2020-10-30,HD,SELL_CALL,exp=2020-11-20 K=290.00 prem=2.21 x20,4420.0,0
D10,2020-10-30,DIS,SELL_PUT,exp=2020-11-20 K=100.00 prem=0.74 x39,2886.0,0
D10,2020-10-30,LOW,SELL_PUT,exp=2020-11-20 K=145.00 prem=2.89 x27,7803.0,0
D10,2020-10-30,CL,SELL_PUT,exp=2020-11-20 K=75.00 prem=0.88 x52,4576.0,0
D10,2020-10-30,ABT,SELL_PUT,exp=2020-11-20 K=99.00 prem=1.90 x40,7600.0,0
D10,2020-10-30,ALGN,SELL_PUT,exp=2020-11-20 K=390.00 prem=8.00 x10,8000.0,0
D10,2020-10-30,UPS,SELL_PUT,exp=2020-11-20 K=140.00 prem=1.64 x28,4592.0,0
D10,2020-10-30,KO,SELL_PUT,exp=2020-11-20 K=43.00 prem=0.37 x92,3404.0,0
D20,2020-10-30,AAPL,SELL_PUT,exp=2020-11-20 K=100.00 prem=1.83 x39,7137.0,0
D20,2020-10-30,MSFT,SELL_PUT,exp=2020-11-20 K=190.00 prem=4.05 x20,8100.0,0
D20,2020-10-30,TER,SELL_PUT,exp=2020-11-20 K=80.00 prem=1.74 x49,8526.0,0
D20,2020-10-30,NVDA,SELL_PUT,exp=2020-11-20 K=465.00 prem=14.75 x8,11800.0,0
D20,2020-10-30,WMT,SELL_PUT,exp=2020-11-20 K=134.00 prem=2.70 x29,7830.0,0
D20,2020-10-30,PG,SELL_CALL,exp=2020-11-20 K=142.00 prem=1.20 x48,5760.0,0
D20,2020-10-30,JNJ,SELL_PUT,exp=2020-11-20 K=130.00 prem=2.60 x30,7800.0,0
D20,2020-10-30,FDX,SELL_PUT,exp=2020-11-20 K=245.00 prem=7.39 x16,11824.0,0
D20,2020-10-30,TMO,SELL_PUT,exp=2020-11-20 K=450.00 prem=8.80 x8,7040.0,0
D20,2020-10-30,BAC,SELL_CALL,exp=2020-11-20 K=25.50 prem=0.34 x117,3978.0,0
D20,2020-10-30,ADBE,SELL_PUT,exp=2020-11-20 K=420.00 prem=10.56 x9,9504.0,0
D20,2020-10-30,QCOM,SELL_PUT,exp=2020-11-20 K=105.00 prem=1.72 x37,6364.0,0
D20,2020-10-30,HD,SELL_CALL,exp=2020-11-20 K=290.00 prem=2.21 x17,3757.0,0
D20,2020-10-30,DIS,SELL_PUT,exp=2020-11-20 K=105.00 prem=1.15 x37,4255.0,0
D20,2020-10-30,LOW,SELL_PUT,exp=2020-11-20 K=150.00 prem=3.75 x26,9750.0,0
D20,2020-10-30,CL,SELL_PUT,exp=2020-11-20 K=76.00 prem=1.23 x52,6396.0,0
D20,2020-10-30,ABT,SELL_PUT,exp=2020-11-20 K=100.00 prem=2.42 x39,9438.0,0
D20,2020-10-30,ALGN,SELL_PUT,exp=2020-11-20 K=400.00 prem=10.90 x9,9810.0,0
D20,2020-10-30,UPS,SELL_PUT,exp=2020-11-20 K=150.00 prem=3.00 x26,7800.0,0
D20,2020-10-30,KO,SELL_PUT,exp=2020-11-20 K=43.00 prem=0.37 x92,3404.0,0
D10,2020-11-20,AAPL,PUT_EXPIRE,OTM K=97.50 S_close=117.34,0.0,0
D10,2020-11-20,MSFT,PUT_EXPIRE,OTM K=185.00 S_close=210.39,0.0,0
D10,2020-11-20,TER,PUT_EXPIRE,OTM K=80.00 S_close=106.33,0.0,0
D10,2020-11-20,NVDA,PUT_EXPIRE,OTM K=455.00 S_close=523.51,0.0,0
D10,2020-11-20,WMT,PUT_EXPIRE,OTM K=130.00 S_close=150.24,0.0,0
D10,2020-11-20,PG,CALL_EXPIRE,OTM K=144.00 S_close=139.30,0.0,0
D10,2020-11-20,JNJ,PUT_EXPIRE,OTM K=130.00 S_close=146.36,0.0,0
D10,2020-11-20,FDX,PUT_EXPIRE,OTM K=240.00 S_close=276.69,0.0,0
D10,2020-11-20,TMO,PUT_EXPIRE,OTM K=440.00 S_close=451.04,0.0,0
D10,2020-11-20,BAC,PUT_EXPIRE,OTM K=21.50 S_close=26.81,0.0,0
D10,2020-11-20,ADBE,PUT_EXPIRE,OTM K=405.00 S_close=462.92,0.0,0
D10,2020-11-20,QCOM,PUT_EXPIRE,OTM K=105.00 S_close=146.03,0.0,0
D10,2020-11-20,HD,CALL_EXPIRE,OTM K=290.00 S_close=269.81,0.0,0
D10,2020-11-20,DIS,PUT_EXPIRE,OTM K=100.00 S_close=141.07,0.0,0
D10,2020-11-20,LOW,PUT_EXPIRE,OTM K=145.00 S_close=149.93,0.0,0
D10,2020-11-20,CL,PUT_EXPIRE,OTM K=75.00 S_close=85.16,0.0,0
D10,2020-11-20,ABT,PUT_EXPIRE,OTM K=99.00 S_close=110.89,0.0,0
D10,2020-11-20,ALGN,PUT_EXPIRE,OTM K=390.00 S_close=446.45,0.0,0
D10,2020-11-20,UPS,PUT_EXPIRE,OTM K=140.00 S_close=163.76,0.0,0
D10,2020-11-20,KO,PUT_EXPIRE,OTM K=43.00 S_close=52.67,0.0,0
D20,2020-11-20,AAPL,PUT_EXPIRE,OTM K=100.00 S_close=117.34,0.0,0
D20,2020-11-20,MSFT,PUT_EXPIRE,OTM K=190.00 S_close=210.39,0.0,0
D20,2020-11-20,TER,PUT_EXPIRE,OTM K=80.00 S_close=106.33,0.0,0
D20,2020-11-20,NVDA,PUT_EXPIRE,OTM K=465.00 S_close=523.51,0.0,0
D20,2020-11-20,WMT,PUT_EXPIRE,OTM K=134.00 S_close=150.24,0.0,0
D20,2020-11-20,PG,CALL_EXPIRE,OTM K=142.00 S_close=139.30,0.0,0
D20,2020-11-20,JNJ,PUT_EXPIRE,OTM K=130.00 S_close=146.36,0.0,0
D20,2020-11-20,FDX,PUT_EXPIRE,OTM K=245.00 S_close=276.69,0.0,0
D20,2020-11-20,TMO,PUT_EXPIRE,OTM K=450.00 S_close=451.04,0.0,0
D20,2020-11-20,BAC,CALL_ASSIGN,sell 11700 @25.50 S_close=26.81,298350.0,-11700
D20,2020-11-20,ADBE,PUT_EXPIRE,OTM K=420.00 S_close=462.92,0.0,0
D20,2020-11-20,QCOM,PUT_EXPIRE,OTM K=105.00 S_close=146.03,0.0,0
D20,2020-11-20,HD,CALL_EXPIRE,OTM K=290.00 S_close=269.81,0.0,0
D20,2020-11-20,DIS,PUT_EXPIRE,OTM K=105.00 S_close=141.07,0.0,0
D20,2020-11-20,LOW,PUT_ASSIGN,buy 2600 @150.00 S_close=149.93,-390000.0,2600
D20,2020-11-20,CL,PUT_EXPIRE,OTM K=76.00 S_close=85.16,0.0,0
D20,2020-11-20,ABT,PUT_EXPIRE,OTM K=100.00 S_close=110.89,0.0,0
D20,2020-11-20,ALGN,PUT_EXPIRE,OTM K=400.00 S_close=446.45,0.0,0
D20,2020-11-20,UPS,PUT_EXPIRE,OTM K=150.00 S_close=163.76,0.0,0
D20,2020-11-20,KO,PUT_EXPIRE,OTM K=43.00 S_close=52.67,0.0,0
D10,2021-04-30,AAPL,SELL_PUT,exp=2021-05-21 K=123.00 prem=0.56 x32,1792.0,0
D10,2021-04-30,MSFT,SELL_PUT,exp=2021-05-21 K=237.50 prem=1.37 x16,2192.0,0
D10,2021-04-30,MCK,SELL_PUT,exp=2021-05-21 K=175.00 prem=1.47 x22,3234.0,0
D10,2021-04-30,BAC,SELL_PUT,exp=2021-05-21 K=37.50 prem=0.16 x106,1696.0,0
D10,2021-04-30,FANG,SELL_PUT,exp=2021-05-21 K=75.00 prem=1.82 x53,9646.0,0
D10,2021-04-30,JNJ,SELL_PUT,exp=2021-05-21 K=155.00 prem=0.40 x25,1000.0,0
D10,2021-04-30,DVN,SELL_PUT,exp=2021-05-21 K=21.50 prem=0.46 x185,8510.0,0
D10,2021-04-30,DIS,SELL_PUT,exp=2021-05-21 K=177.50 prem=2.35 x22,5170.0,0
D10,2021-04-30,AMAT,SELL_PUT,exp=2021-05-21 K=124.00 prem=1.78 x32,5696.0,0
D10,2021-04-30,NVDA,SELL_PUT,exp=2021-05-21 K=565.00 prem=6.10 x7,4270.0,0
D10,2021-04-30,WMT,SELL_PUT,exp=2021-05-21 K=135.00 prem=1.47 x29,4263.0,0
D10,2021-04-30,OXY,SELL_PUT,exp=2021-05-21 K=24.00 prem=0.76 x166,12616.0,0
D10,2021-04-30,HD,SELL_CALL,exp=2021-05-21 K=340.00 prem=1.70 x20,3400.0,0
D10,2021-04-30,APA,SELL_PUT,exp=2021-05-21 K=19.00 prem=0.80 x210,16800.0,0
D10,2021-04-30,FCX,SELL_PUT,exp=2021-05-21 K=35.50 prem=0.77 x113,8701.0,0
D10,2021-04-30,COF,SELL_PUT,exp=2021-05-21 K=140.00 prem=1.31 x28,3668.0,0
D10,2021-04-30,EOG,SELL_PUT,exp=2021-05-21 K=69.00 prem=1.30 x58,7540.0,0
D10,2021-04-30,ADBE,SELL_PUT,exp=2021-05-21 K=480.00 prem=2.55 x8,2040.0,0
D10,2021-04-30,ABBV,SELL_PUT,exp=2021-05-21 K=102.00 prem=0.23 x39,897.0,0
D10,2021-04-30,CSCO,SELL_PUT,exp=2021-05-21 K=46.00 prem=0.23 x87,2001.0,0
D20,2021-04-30,AAPL,SELL_PUT,exp=2021-05-21 K=126.00 prem=1.10 x31,3410.0,0
D20,2021-04-30,MSFT,SELL_PUT,exp=2021-05-21 K=242.50 prem=1.70 x16,2720.0,0
D20,2021-04-30,MCK,SELL_PUT,exp=2021-05-21 K=180.00 prem=2.50 x21,5250.0,0
D20,2021-04-30,BAC,SELL_PUT,exp=2021-05-21 K=38.50 prem=0.28 x102,2856.0,0
D20,2021-04-30,FANG,SELL_PUT,exp=2021-05-21 K=80.00 prem=2.90 x49,14210.0,0
D20,2021-04-30,JNJ,SELL_PUT,exp=2021-05-21 K=157.50 prem=0.55 x25,1375.0,0
D20,2021-04-30,DVN,SELL_PUT,exp=2021-05-21 K=21.50 prem=0.46 x184,8464.0,0
D20,2021-04-30,DIS,SELL_PUT,exp=2021-05-21 K=180.00 prem=3.05 x22,6710.0,0
D20,2021-04-30,AMAT,SELL_PUT,exp=2021-05-21 K=127.00 prem=2.75 x31,8525.0,0
D20,2021-04-30,NVDA,SELL_PUT,exp=2021-05-21 K=565.00 prem=6.10 x7,4270.0,0
D20,2021-04-30,WMT,SELL_PUT,exp=2021-05-21 K=136.00 prem=1.90 x29,5510.0,0
D20,2021-04-30,OXY,SELL_PUT,exp=2021-05-21 K=24.00 prem=0.76 x166,12616.0,0
D20,2021-04-30,HD,SELL_CALL,exp=2021-05-21 K=335.00 prem=2.68 x17,4556.0,0
D20,2021-04-30,APA,SELL_PUT,exp=2021-05-21 K=19.00 prem=0.80 x210,16800.0,0
D20,2021-04-30,FCX,SELL_PUT,exp=2021-05-21 K=36.00 prem=0.97 x111,10767.0,0
D20,2021-04-30,COF,SELL_PUT,exp=2021-05-21 K=144.00 prem=2.53 x27,6831.0,0
D20,2021-04-30,EOG,SELL_PUT,exp=2021-05-21 K=70.00 prem=1.21 x57,6897.0,0
D20,2021-04-30,ADBE,SELL_PUT,exp=2021-05-21 K=490.00 prem=4.30 x8,3440.0,0
D20,2021-04-30,ABBV,SELL_PUT,exp=2021-05-21 K=102.00 prem=0.23 x39,897.0,0
D20,2021-04-30,CSCO,SELL_PUT,exp=2021-05-21 K=48.00 prem=0.50 x83,4150.0,0
D10,2021-05-21,AAPL,PUT_EXPIRE,OTM K=123.00 S_close=125.43,0.0,0
D10,2021-05-21,MSFT,PUT_EXPIRE,OTM K=237.50 S_close=245.17,0.0,0
D10,2021-05-21,MCK,PUT_EXPIRE,OTM K=175.00 S_close=202.68,0.0,0
D10,2021-05-21,BAC,PUT_EXPIRE,OTM K=37.50 S_close=42.40,0.0,0
D10,2021-05-21,FANG,PUT_EXPIRE,OTM K=75.00 S_close=76.31,0.0,0
D10,2021-05-21,JNJ,PUT_EXPIRE,OTM K=155.00 S_close=170.96,0.0,0
D10,2021-05-21,DVN,PUT_EXPIRE,OTM K=21.50 S_close=25.35,0.0,0
D10,2021-05-21,DIS,PUT_ASSIGN,buy 2200 @177.50 S_close=172.40,-390500.0,2200
D10,2021-05-21,AMAT,PUT_EXPIRE,OTM K=124.00 S_close=128.66,0.0,0
D10,2021-05-21,NVDA,PUT_EXPIRE,OTM K=565.00 S_close=599.67,0.0,0
D10,2021-05-21,WMT,PUT_EXPIRE,OTM K=135.00 S_close=141.75,0.0,0
D10,2021-05-21,OXY,PUT_EXPIRE,OTM K=24.00 S_close=25.12,0.0,0
D10,2021-05-21,HD,CALL_EXPIRE,OTM K=340.00 S_close=315.77,0.0,0
D10,2021-05-21,APA,PUT_EXPIRE,OTM K=19.00 S_close=20.89,0.0,0
D10,2021-05-21,FCX,PUT_EXPIRE,OTM K=35.50 S_close=40.87,0.0,0
D10,2021-05-21,COF,PUT_EXPIRE,OTM K=140.00 S_close=159.05,0.0,0
D10,2021-05-21,EOG,PUT_EXPIRE,OTM K=69.00 S_close=80.07,0.0,0
D10,2021-05-21,ADBE,PUT_EXPIRE,OTM K=480.00 S_close=488.07,0.0,0
D10,2021-05-21,ABBV,PUT_EXPIRE,OTM K=102.00 S_close=116.12,0.0,0
D10,2021-05-21,CSCO,PUT_EXPIRE,OTM K=46.00 S_close=52.43,0.0,0
D20,2021-05-21,AAPL,PUT_ASSIGN,buy 3100 @126.00 S_close=125.43,-390600.0,3100
D20,2021-05-21,MSFT,PUT_EXPIRE,OTM K=242.50 S_close=245.17,0.0,0
D20,2021-05-21,MCK,PUT_EXPIRE,OTM K=180.00 S_close=202.68,0.0,0
D20,2021-05-21,BAC,PUT_EXPIRE,OTM K=38.50 S_close=42.40,0.0,0
D20,2021-05-21,FANG,PUT_ASSIGN,buy 4900 @80.00 S_close=76.31,-392000.0,4900
D20,2021-05-21,JNJ,PUT_EXPIRE,OTM K=157.50 S_close=170.96,0.0,0
D20,2021-05-21,DVN,PUT_EXPIRE,OTM K=21.50 S_close=25.35,0.0,0
D20,2021-05-21,DIS,PUT_ASSIGN,buy 2200 @180.00 S_close=172.40,-396000.0,2200
D20,2021-05-21,AMAT,PUT_EXPIRE,OTM K=127.00 S_close=128.66,0.0,0
D20,2021-05-21,NVDA,PUT_EXPIRE,OTM K=565.00 S_close=599.67,0.0,0
D20,2021-05-21,WMT,PUT_EXPIRE,OTM K=136.00 S_close=141.75,0.0,0
D20,2021-05-21,OXY,PUT_EXPIRE,OTM K=24.00 S_close=25.12,0.0,0
D20,2021-05-21,HD,CALL_EXPIRE,OTM K=335.00 S_close=315.77,0.0,0
D20,2021-05-21,APA,PUT_EXPIRE,OTM K=19.00 S_close=20.89,0.0,0
D20,2021-05-21,FCX,PUT_EXPIRE,OTM K=36.00 S_close=40.87,0.0,0
D20,2021-05-21,COF,PUT_EXPIRE,OTM K=144.00 S_close=159.05,0.0,0
D20,2021-05-21,EOG,PUT_EXPIRE,OTM K=70.00 S_close=80.07,0.0,0
D20,2021-05-21,ADBE,PUT_ASSIGN,buy 800 @490.00 S_close=488.07,-392000.0,800
D20,2021-05-21,ABBV,PUT_EXPIRE,OTM K=102.00 S_close=116.12,0.0,0
D20,2021-05-21,CSCO,PUT_EXPIRE,OTM K=48.00 S_close=52.43,0.0,0
D10,2021-10-29,MSFT,SELL_PUT,exp=2021-11-19 K=307.50 prem=1.00 x12,1200.0,0
D10,2021-10-29,AAPL,SELL_PUT,exp=2021-11-19 K=141.00 prem=0.58 x27,1566.0,0
D10,2021-10-29,GE,SELL_PUT,exp=2021-11-19 K=104.00 prem=2.27 x36,8172.0,0
D10,2021-10-29,MCK,SELL_PUT,exp=2021-11-19 K=195.00 prem=2.00 x19,3800.0,0
D10,2021-10-29,BAC,SELL_PUT,exp=2021-11-19 K=44.00 prem=0.18 x87,1566.0,0
D10,2021-10-29,NVDA,SELL_PUT,exp=2021-11-19 K=232.50 prem=2.73 x16,4368.0,0
D10,2021-10-29,WMT,SELL_PUT,exp=2021-11-19 K=143.00 prem=1.15 x26,2990.0,0
D10,2021-10-29,JNJ,SELL_PUT,exp=2021-11-19 K=157.50 prem=1.44 x24,3456.0,0
D10,2021-10-29,ADBE,SELL_PUT,exp=2021-11-19 K=605.00 prem=3.50 x6,2100.0,0
D10,2021-10-29,HD,SELL_CALL,exp=2021-11-19 K=395.00 prem=1.74 x20,3480.0,0
D10,2021-10-29,NFLX,SELL_PUT,exp=2021-11-19 K=645.00 prem=4.04 x5,2020.0,0
D10,2021-10-29,TMO,SELL_PUT,exp=2021-11-19 K=540.00 prem=0.50 x7,350.0,0
D10,2021-10-29,LLY,SELL_PUT,exp=2021-11-19 K=230.00 prem=0.56 x16,896.0,0
D10,2021-10-29,INTU,SELL_PUT,exp=2021-11-19 K=580.00 prem=5.80 x6,3480.0,0
D10,2021-10-29,DIS,SELL_CALL,exp=2021-11-19 K=185.00 prem=0.75 x22,1650.0,0
D10,2021-10-29,PG,SELL_CALL,exp=2021-11-19 K=155.00 prem=0.07 x58,406.0,0
D10,2021-10-29,MRK,SELL_PUT,exp=2021-11-19 K=81.00 prem=0.28 x47,1316.0,0
D10,2021-10-29,DXCM,SELL_PUT,exp=2021-11-19 K=560.00 prem=20.15 x6,12090.0,0
D10,2021-10-29,ABT,SELL_PUT,exp=2021-11-19 K=119.00 prem=0.42 x32,1344.0,0
D10,2021-10-29,COST,SELL_PUT,exp=2021-11-19 K=457.50 prem=1.04 x8,832.0,0
D20,2021-10-29,MSFT,SELL_PUT,exp=2021-11-19 K=317.50 prem=2.15 x10,2150.0,0
D20,2021-10-29,AAPL,SELL_CALL,exp=2021-11-19 K=157.50 prem=0.69 x31,2139.0,0
D20,2021-10-29,GE,SELL_CALL,exp=2021-11-19 K=114.00 prem=0.32 x125,4000.0,0
D20,2021-10-29,MCK,SELL_PUT,exp=2021-11-19 K=200.00 prem=3.36 x16,5376.0,0
D20,2021-10-29,BAC,SELL_PUT,exp=2021-11-19 K=45.50 prem=0.36 x71,2556.0,0
D20,2021-10-29,NVDA,SELL_PUT,exp=2021-11-19 K=237.50 prem=3.85 x13,5005.0,0
D20,2021-10-29,WMT,SELL_PUT,exp=2021-11-19 K=145.00 prem=1.34 x22,2948.0,0
D20,2021-10-29,JNJ,SELL_PUT,exp=2021-11-19 K=157.50 prem=1.44 x20,2880.0,0
D20,2021-10-29,ADBE,SELL_CALL,exp=2021-11-19 K=690.00 prem=2.13 x8,1704.0,0
D20,2021-10-29,HD,SELL_CALL,exp=2021-11-19 K=387.50 prem=3.25 x17,5525.0,0
D20,2021-10-29,NFLX,SELL_PUT,exp=2021-11-19 K=645.00 prem=4.04 x5,2020.0,0
D20,2021-10-29,TMO,SELL_PUT,exp=2021-11-19 K=540.00 prem=0.50 x6,300.0,0
D20,2021-10-29,LLY,SELL_PUT,exp=2021-11-19 K=230.00 prem=0.56 x14,784.0,0
D20,2021-10-29,INTU,SELL_PUT,exp=2021-11-19 K=585.00 prem=7.10 x5,3550.0,0
D20,2021-10-29,DIS,SELL_CALL,exp=2021-11-19 K=180.00 prem=1.38 x22,3036.0,0
D20,2021-10-29,PG,SELL_CALL,exp=2021-11-19 K=150.00 prem=0.14 x48,672.0,0
D20,2021-10-29,MRK,SELL_PUT,exp=2021-11-19 K=81.00 prem=0.28 x40,1120.0,0
D20,2021-10-29,DXCM,SELL_PUT,exp=2021-11-19 K=580.00 prem=16.50 x5,8250.0,0
D20,2021-10-29,ABT,SELL_PUT,exp=2021-11-19 K=122.00 prem=0.46 x26,1196.0,0
D20,2021-10-29,COST,SELL_PUT,exp=2021-11-19 K=457.50 prem=1.04 x7,728.0,0
D10,2021-11-19,MSFT,PUT_EXPIRE,OTM K=307.50 S_close=343.11,0.0,0
D10,2021-11-19,AAPL,PUT_EXPIRE,OTM K=141.00 S_close=160.55,0.0,0
D10,2021-11-19,GE,PUT_ASSIGN,buy 3600 @104.00 S_close=99.96,-374400.0,3600
D10,2021-11-19,MCK,PUT_EXPIRE,OTM K=195.00 S_close=220.90,0.0,0
D10,2021-11-19,BAC,PUT_EXPIRE,OTM K=44.00 S_close=45.40,0.0,0
D10,2021-11-19,NVDA,PUT_EXPIRE,OTM K=232.50 S_close=329.85,0.0,0
D10,2021-11-19,WMT,PUT_ASSIGN,buy 2600 @143.00 S_close=142.39,-371800.0,2600
D10,2021-11-19,JNJ,PUT_EXPIRE,OTM K=157.50 S_close=162.89,0.0,0
D10,2021-11-19,ADBE,PUT_EXPIRE,OTM K=605.00 S_close=688.37,0.0,0
D10,2021-11-19,HD,CALL_ASSIGN,sell 2000 @395.00 S_close=408.69,790000.0,-2000
D10,2021-11-19,NFLX,PUT_EXPIRE,OTM K=645.00 S_close=678.80,0.0,0
D10,2021-11-19,TMO,PUT_EXPIRE,OTM K=540.00 S_close=636.05,0.0,0
D10,2021-11-19,LLY,PUT_EXPIRE,OTM K=230.00 S_close=260.70,0.0,0
D10,2021-11-19,INTU,PUT_EXPIRE,OTM K=580.00 S_close=692.34,0.0,0
D10,2021-11-19,DIS,CALL_EXPIRE,OTM K=185.00 S_close=154.00,0.0,0
D10,2021-11-19,PG,CALL_EXPIRE,OTM K=155.00 S_close=146.82,0.0,0
D10,2021-11-19,MRK,PUT_ASSIGN,buy 4700 @81.00 S_close=80.70,-380700.0,4700
D10,2021-11-19,DXCM,PUT_EXPIRE,OTM K=560.00 S_close=641.18,0.0,0
D10,2021-11-19,ABT,PUT_EXPIRE,OTM K=119.00 S_close=126.84,0.0,0
D10,2021-11-19,COST,PUT_EXPIRE,OTM K=457.50 S_close=533.79,0.0,0
D20,2021-11-19,MSFT,PUT_EXPIRE,OTM K=317.50 S_close=343.11,0.0,0
D20,2021-11-19,AAPL,CALL_ASSIGN,sell 3100 @157.50 S_close=160.55,488250.0,-3100
D20,2021-11-19,GE,CALL_EXPIRE,OTM K=114.00 S_close=99.96,0.0,0
D20,2021-11-19,MCK,PUT_EXPIRE,OTM K=200.00 S_close=220.90,0.0,0
