strategy_id,date,cash,equity,daily_pnl
D10,2023-02-09,5998593.42,14594380.42,-83391.76
D20,2023-02-09,6851233.35,15328838.36,-125770.66
D10,2023-02-10,5999702.68,14580418.6,-13961.82
D20,2023-02-10,6852500.29,15331228.21,2389.86
D10,2023-02-13,6000816.91,14711904.01,131485.41
D20,2023-02-13,6853772.89,15448705.93,117477.72
D10,2023-02-14,6001928.97,14789803.01,77898.99
D20,2023-02-14,6855043.02,15526375.0,77669.06
D10,2023-02-15,6003038.85,14785569.9,-4233.1
D20,2023-02-15,6856310.66,15510067.67,-16307.32
D10,2023-02-16,6004158.46,14529788.43,-255781.47
D20,2023-02-16,6857589.41,15271375.35,-238692.32
D10,2023-02-17,6005278.28,14509238.23,-20550.2
D20,2023-02-17,6858868.41,15162639.37,-108735.98
D10,2023-02-21,6006403.08,14376135.03,-133103.2
D20,2023-02-21,6860153.09,14994317.16,-168322.21
D10,2023-02-22,6007525.71,14360444.73,-15690.3
D20,2023-02-22,6861435.28,14997905.23,3588.06
D10,2023-02-23,6008648.54,14476562.53,116117.8
D20,2023-02-23,6862717.72,15110507.77,112602.54
D10,2023-02-24,6009773.97,14367641.98,-108920.55
D20,2023-02-24,6864003.11,15001482.11,-109025.66
D10,2023-02-27,6010904.38,14377194.38,9552.4
D20,2023-02-27,6865294.2,15033082.23,31600.12
D10,2023-02-28,6012030.23,14335499.23,-41695.15
D20,2023-02-28,6866580.08,15025489.09,-7593.15
D10,2023-03-01,6013158.68,14286385.66,-49113.57
D20,2023-03-01,6867868.93,14983885.93,-41603.15
D10,2023-03-02,6014289.73,14415151.71,128766.05
D20,2023-03-02,6869160.74,15084874.76,100988.83
D10,2023-03-03,6015420.99,14499841.93,84690.22
D20,2023-03-03,6870452.8,15209270.75,124395.98
D10,2023-03-06,6016557.24,14516186.26,16344.33
D20,2023-03-06,6871750.55,15199248.56,-10022.18
D10,2023-03-07,6017719.96,14487957.97,-28228.29
D20,2023-03-07,6873078.54,15136739.59,-62508.97
D10,2023-03-08,6018887.68,14590863.72,102905.75
D20,2023-03-08,6874412.25,15239911.3,103171.71
D10,2023-03-09,6020050.86,14508979.92,-81883.79
D20,2023-03-09,6875740.75,15183708.76,-56202.54
D10,2023-03-10,6021204.7,14438661.71,-70318.21
D20,2023-03-10,6877058.6,15085967.6,-97741.16
D10,2023-03-13,6022327.7,14428030.75,-10630.96
D20,2023-03-13,6878341.23,15063383.17,-22584.43
D10,2023-03-14,6023453.3,14684325.41,256294.66
D20,2023-03-14,6879626.82,15291643.83,228260.66
D10,2023-03-15,6024550.43,14808328.46,124003.05
D20,2023-03-15,6880879.9,15326187.91,34544.08
D10,2023-03-16,6025642.98,15105373.98,297045.52
D20,2023-03-16,6882127.74,15622303.79,296115.88
D10,2023-03-17,6026685.51,15098946.41,-6427.57
D20,2023-03-17,6883318.46,15627225.45,4921.66
D10,2023-03-20,6027797.58,15108713.55,9767.14
D20,2023-03-20,6884588.6,15612446.57,-14778.88
D10,2023-03-21,6028902.68,15107837.64,-875.91
D20,2023-03-21,6885850.77,15665077.75,52631.18
D10,2023-03-22,6030010.37,15096112.38,-11725.25
D20,2023-03-22,6887115.91,15596804.93,-68272.82
D10,2023-03-23,6031103.9,15200999.76,104887.37
D20,2023-03-23,6888364.88,15709529.87,112724.94
D10,2023-03-24,6032197.64,15177271.65,-23728.11
D20,2023-03-24,6889614.08,15667983.1,-41546.76
D10,2023-03-27,6033334.66,15148387.71,-28883.94
D20,2023-03-27,6890912.72,15674270.71,6287.61
D10,2023-03-28,6034445.56,15054584.5,-93803.21
D20,2023-03-28,6892181.52,15614029.52,-60241.19
D10,2023-03-29,6035556.67,15178341.68,123757.18
D20,2023-03-29,6893450.56,15740409.52,126380.0
D10,2023-03-30,6036706.3,15276605.29,98263.61
D20,2023-03-30,6894763.6,15823278.56,82869.04
D10,2023-03-31,6037827.4,15356472.36,79867.07
D20,2023-03-31,6896044.05,15925763.02,102484.47
D10,2023-04-03,6038970.27,15334586.23,-21886.13
D20,2023-04-03,6897349.37,15961356.36,35593.33
D10,2023-04-04,6040106.17,15292232.21,-42354.02
D20,2023-04-04,6898646.73,15922679.67,-38676.69
D10,2023-04-05,6041237.5,15196642.41,-95589.8
D20,2023-04-05,6899938.86,15809782.8,-112896.87
D10,2023-04-06,6042381.02,15213039.04,16396.62
D20,2023-04-06,6901244.92,15792611.97,-17170.83
D10,2023-04-10,6043565.51,15309720.55,96681.51
D20,2023-04-10,6902597.78,15888045.79,95433.81
D10,2023-04-11,6044738.25,15244450.25,-65270.29
D20,2023-04-11,6903937.22,15831916.19,-56129.6
D10,2023-04-12,6045906.42,15158076.5,-86373.76
D20,2023-04-12,6905271.43,15746238.4,-85677.79
D10,2023-04-13,6047094.01,15228652.04,70575.55
D20,2023-04-13,6906627.82,15829119.37,82880.96
D10,2023-04-14,6048289.03,15190242.02,-38410.02
D20,2023-04-14,6907992.7,15810240.75,-18878.61
D10,2023-04-17,6049503.49,15154574.47,-35667.55
D20,2023-04-17,6909379.78,15776962.83,-33277.93
D10,2023-04-18,6050713.39,15158259.47,3685.0
D20,2023-04-18,6910761.66,15810711.62,33748.8
D10,2023-04-19,6051916.33,15151912.38,-6347.09
D20,2023-04-19,6912135.59,15800725.59,-9986.03
D10,2023-04-20,6053109.9,15140841.92,-11070.46
D20,2023-04-20,6913498.81,15781319.76,-19405.83
D10,2023-04-21,6054306.11,15131169.19,-9672.73
D20,2023-04-21,6914865.05,15735543.05,-45776.71
D10,2023-04-24,6055516.97,15100308.0,-30861.19
D20,2023-04-24,6916248.02,15727676.04,-7867.01
D10,2023-04-25,6056711.26,14965111.35,-135196.65
D20,2023-04-25,6917612.06,15539833.08,-187842.96
D10,2023-04-26,6057912.99,15011316.91,46205.56
D20,2023-04-26,6918984.6,15534705.53,-5127.55
D10,2023-04-27,6059122.16,15165259.14,153942.23
D20,2023-04-27,6920365.66,15705209.65,170504.11
D10,2023-04-28,6133767.78,15255761.76,90502.62
D20,2023-04-28,7006700.7,15807451.69,102242.05
D10,2023-05-01,6135009.13,15260701.14,4939.38
D20,2023-05-01,7008118.72,15810471.67,3019.98
D10,2023-05-02,6136245.87,15264639.76,3938.62
D20,2023-05-02,7009531.47,15776349.45,-34122.22
D10,2023-05-03,6137485.3,14969065.24,-295574.53
D20,2023-05-03,7010947.29,15477122.27,-299227.18
D10,2023-05-04,6138727.41,15105659.32,136594.09
D20,2023-05-04,7012366.17,15559910.14,82787.86
D10,2023-05-05,6139969.77,15288249.28,182589.96
D20,2023-05-05,7013785.34,15759403.34,199493.2
D10,2023-05-08,6141224.56,15475485.59,187236.31
D20,2023-05-08,7015218.71,15906363.69,146960.35
D10,2023-05-09,6142474.74,15453812.8,-21672.79
D20,2023-05-09,7016646.81,15903074.8,-3288.89
D10,2023-05-10,6143712.99,15526153.46,72340.65
D20,2023-05-10,7018061.28,15921054.32,17979.51
D10,2023-05-11,6144941.73,15499774.72,-26378.74
D20,2023-05-11,7019464.89,15844886.87,-76167.44
D10,2023-05-12,6146180.47,15434970.59,-64804.13
D20,2023-05-12,7020879.92,15771057.93,-73828.94
D10,2023-05-15,6147414.59,15514823.55,79852.96
D20,2023-05-15,7022289.67,15909071.75,138013.82
D10,2023-05-16,6148651.39,15625860.4,111036.85
D20,2023-05-16,7023702.49,15943225.48,34153.74
D10,2023-05-17,6149895.76,15713700.76,87840.35
D20,2023-05-17,7025123.95,16100662.95,157437.47
D10,2023-05-18,6151150.14,15870479.13,156778.38
D20,2023-05-18,7026556.85,16239942.89,139279.94
D10,2023-05-19,9845950.18,15645359.17,-225119.96
D20,2023-05-19,9736634.69,16084024.68,-155918.21
D10,2023-05-22,9847997.51,15624199.5,-21159.67
D20,2023-05-22,9738659.29,16108065.25,24040.56
D10,2023-05-23,9850021.82,15577983.88,-46215.62
D20,2023-05-23,9740661.13,16055312.07,-52753.17
D10,2023-05-24,9852058.28,15536156.29,-41827.59
D20,2023-05-24,9742674.97,16003650.99,-51661.08
D10,2023-05-25,9854095.15,15509643.18,-26513.11
D20,2023-05-25,9744689.23,15983039.23,-20611.76
D10,2023-05-26,9856112.89,15561447.83,51804.65
D20,2023-05-26,9746684.57,16077928.62,94889.39
D10,2023-05-30,9858177.98,15530015.91,-31431.92
D20,2023-05-30,9748726.73,16060311.76,-17616.86
D10,2023-05-31,9860235.68,15562235.74,32219.83
D20,2023-05-31,9750761.59,16048009.6,-12302.16
D10,2023-06-01,9862285.99,15601737.02,39501.28
D20,2023-06-01,9752789.13,16151921.15,103911.55
D10,2023-06-02,9864332.8,15676142.84,74405.82
D20,2023-06-02,9754813.22,16244556.27,92635.12
D10,2023-06-05,9866368.3,15657685.3,-18457.54
D20,2023-06-05,9756826.11,16190347.16,-54209.12
D10,2023-06-06,9868396.39,15638217.46,-19467.84
D20,2023-06-06,9758831.68,16223617.76,33270.6
D10,2023-06-07,9870417.06,15635298.09,-2919.37
D20,2023-06-07,9760829.92,16251087.94,27470.18
D10,2023-06-08,9872422.48,15695425.58,60127.49
D20,2023-06-08,9762813.07,16287361.15,36273.21
D10,2023-06-09,9874424.38,15700562.49,5136.9
D20,2023-06-09,9764792.76,16285099.8,-2261.35
D10,2023-06-12,9876438.45,15744928.4,44365.92
D20,2023-06-12,9766784.46,16352360.48,67260.68
D10,2023-06-13,9878441.18,15777892.15,32963.75
D20,2023-06-13,9768764.95,16410379.99,58019.5
D10,2023-06-14,9880440.38,15780276.39,2384.24
D20,2023-06-14,9770741.96,16352987.97,-57392.02
D10,2023-06-15,9882428.23,15841131.26,60854.86
D20,2023-06-15,9772707.74,16418992.7,66004.72
D10,2023-06-16,9884424.33,15835319.23,-5812.03
D20,2023-06-16,9774681.67,16446990.72,27998.02
D10,2023-06-20,9886440.44,15780333.41,-54985.82
D20,2023-06-20,9776675.4,16353178.39,-93812.33
D10,2023-06-21,9888460.88,15761163.88,-19169.53
D20,2023-06-21,9778673.41,16320543.44,-32634.96
D10,2023-06-22,9890481.74,15806641.77,45477.89
D20,2023-06-22,9780671.83,16319014.84,-1528.6
D10,2023-06-23,9892503.0,15772059.1,-34582.67
D20,2023-06-23,9782670.66,16279778.63,-39236.21
D10,2023-06-26,9894560.02,15736452.02,-35607.08
D20,2023-06-26,9784704.83,16299181.87,19403.24
D10,2023-06-27,9896597.83,15782204.88,45752.87
D20,2023-06-27,9786720.01,16350805.03,51623.17
D10,2023-06-28,9898632.13,15778815.19,-3389.7
D20,2023-06-28,9788731.73,16355691.72,4886.69
D10,2023-06-29,9900674.7,15785324.69,6509.5
D20,2023-06-29,9790751.63,16390634.58,34942.86
D10,2023-06-30,9902705.91,15871337.95,86013.27
D20,2023-06-30,9792760.28,16483951.28,93316.7
D10,2023-07-03,9904753.26,15883009.3,11671.35
D20,2023-07-03,9794784.9,16486157.89,2206.61
D10,2023-07-05,9906801.02,15867620.07,-15389.23
D20,2023-07-05,9796809.93,16463319.01,-22838.89
D10,2023-07-06,9908857.08,15834017.17,-33602.9
D20,2023-07-06,9798843.16,16384777.16,-78541.85
D10,2023-07-07,9910909.63,15766898.62,-67118.56
D20,2023-07-07,9800872.92,16422464.83,37687.67
D10,2023-07-10,9912974.4,15784619.39,17720.77
D20,2023-07-10,9802914.77,16484786.77,62321.94
D10,2023-07-11,9915039.6,15802797.59,18178.2
D20,2023-07-11,9804957.04,16554818.02,70031.25
D10,2023-07-12,9917101.3,15825629.34,22831.76
D20,2023-07-12,9806995.85,16631076.8,76258.78
D10,2023-07-13,9919163.43,15853323.41,27694.06
D20,2023-07-13,9809035.08,16654815.06,23738.26
D10,2023-07-14,9921229.92,15865018.96,11695.55
D20,2023-07-14,9811078.63,16611464.67,-43350.39
D10,2023-07-17,9923300.78,15859725.92,-5293.04
D20,2023-07-17,9813126.5,16635834.55,24369.88
D10,2023-07-18,9925368.14,15888368.17,28642.25
D20,2023-07-18,9815170.9,16705033.89,69199.35
D10,2023-07-19,9927439.86,15900299.76,11931.59
D20,2023-07-19,9817219.62,16706096.57,1062.68
D10,2023-07-20,9929512.02,15907775.03,7475.26
D20,2023-07-20,9819268.77,16656654.81,-49441.76
D10,2023-07-21,9931588.55,15941929.46,34154.44
D20,2023-07-21,9821322.25,16681553.26,24898.45
D10,2023-07-24,9933669.45,15954796.43,12866.97
D20,2023-07-24,9823380.05,16715877.02,34323.76
D10,2023-07-25,9935750.79,15995726.8,40930.38
D20,2023-07-25,9825438.28,16827128.27,111251.25
D10,2023-07-26,9937832.57,15985678.61,-10048.19
D20,2023-07-26,9827496.94,16784658.99,-42469.28
D10,2023-07-27,9939914.78,15914807.8,-70870.82
D20,2023-07-27,9829556.04,16732928.05,-51730.94
D10,2023-07-28,9941997.43,15992133.43,77325.64
D20,2023-07-28,9831615.56,16778593.57,45665.52
D10,2023-07-31,9944080.51,15974974.55,-17158.88
D20,2023-07-31,9833675.52,16799792.55,21198.98
D10,2023-08-01,9946160.09,15943312.62,-31661.94
D20,2023-08-01,9835732.01,16751656.0,-48136.55
D10,2023-08-02,9948240.1,15902720.08,-40592.53
D20,2023-08-02,9837788.92,16649309.88,-102346.12
D10,2023-08-03,9950320.54,15897592.52,-5127.56
D20,2023-08-03,9839846.27,16643130.28,-6179.6
D10,2023-08-04,9952405.37,15850308.43,-47284.09
D20,2023-08-04,9841907.95,16626334.01,-16796.27
D10,2023-08-07,9954494.59,15898516.6,48208.17
D20,2023-08-07,9843973.97,16660637.95,34303.94
D10,2023-08-08,9956588.19,15885991.15,-12525.45
D20,2023-08-08,9846044.33,16620969.31,-39668.64
D10,2023-08-09,9958674.33,15860930.36,-25060.8
D20,2023-08-09,9848107.31,16585807.31,-35162.0
D10,2023-08-10,9960760.91,15871337.87,10407.51
D20,2023-08-10,9850170.73,16617799.72,31992.42
D10,2023-08-11,9962847.93,15889806.88,18469.02
D20,2023-08-11,9852234.57,16637125.58,19325.85
D10,2023-08-14,9964939.34,15899333.29,9526.41
D20,2023-08-14,9854302.76,16656660.77,19535.19
D10,2023-08-15,9967031.18,15837494.14,-61839.15
D20,2023-08-15,9856371.38,16564490.39,-92170.38
D10,2023-08-16,9969123.47,15804890.56,-32603.59
D20,2023-08-16,9858440.44,16524354.41,-40135.98
D10,2023-08-17,9971216.19,15755427.19,-49463.37
D20,2023-08-17,9860509.93,16476453.85,-47900.56
D10,2023-08-18,9973305.4,15772744.31,17317.13
D20,2023-08-18,9862575.94,16488884.95,12431.1
D10,2023-08-21,9975402.96,15792939.95,20195.64
D20,2023-08-21,9864650.21,16521886.2,33001.24
D10,2023-08-22,9977500.96,15772437.92,-20502.03
D20,2023-08-22,9866724.92,16535234.92,13348.72
D10,2023-08-23,9979599.41,15852783.43,80345.5
D20,2023-08-23,9868800.06,16608655.07,73420.16
D10,2023-08-24,9981702.25,15769979.16,-82804.27
D20,2023-08-24,9870879.56,16508643.51,-100011.56
D10,2023-08-25,9983817.42,15825418.41,55439.25
D20,2023-08-25,9872971.25,16549541.29,40897.78
D10,2023-08-28,9985933.04,15852260.06,26841.65
D20,2023-08-28,9875063.38,16612819.33,63278.04
D10,2023-08-29,9988045.14,15908253.11,55993.05
D20,2023-08-29,9877152.03,16695199.05,82379.72
D10,2023-08-30,9990153.73,15919722.66,11469.56
D20,2023-08-30,9879237.21,16708352.19,13153.14
D10,2023-08-31,9992262.76,15907629.79,-12092.87
D20,2023-08-31,9881322.82,16714869.87,6517.68
D10,2023-09-01,9994364.31,15916307.35,8677.55
D20,2023-09-01,9883401.04,16746657.05,31787.17
D10,2023-09-05,9996474.23,15894716.2,-21591.15
D20,2023-09-05,9885487.53,16724860.48,-21796.57
D10,2023-09-06,9998580.63,15862329.63,-32386.57
D20,2023-09-06,9887570.55,16693238.6,-31621.88
D10,2023-09-07,10000683.51,15878897.47,16567.83
D20,2023-09-07,9889650.08,16671330.1,-21908.5
D10,2023-09-08,10002790.79,15893848.7,14951.23
D20,2023-09-08,9891733.97,16689688.9,18358.8
D10,2023-09-11,10004902.49,15957443.47,63594.77
D20,2023-09-11,9893822.22,16745901.24,56212.34
D10,2023-09-12,10007014.64,15929433.62,-28009.85
D20,2023-09-12,9895910.92,16738949.91,-6951.32
D10,2023-09-13,10009123.26,15925453.24,-3980.37
D20,2023-09-13,9897996.13,16725739.13,-13210.79
D10,2023-09-14,10011232.33,15972819.38,47366.14
D20,2023-09-14,9900081.78,16789016.8,63277.67
D10,2023-09-15,10013345.81,15926116.78,-46702.6
D20,2023-09-15,9902171.79,16713182.78,-75834.02
D10,2023-09-18,10015455.76,15927502.74,1385.96
D20,2023-09-18,9904258.32,16727682.24,14499.46
D10,2023-09-19,10017566.16,15907897.27,-19605.48
D20,2023-09-19,9906345.29,16713966.29,-13715.95
D10,2023-09-20,10019684.96,15867730.98,-40166.28
D20,2023-09-20,9908440.56,16653921.61,-60044.68
D10,2023-09-21,10021804.2,15809903.19,-57827.79
D20,2023-09-21,9910536.28,16561201.27,-92720.34
D10,2023-09-22,10023919.92,15781691.95,-28211.24
D20,2023-09-22,9912628.5,16519276.6,-41924.67
D10,2023-09-25,10026048.01,15780322.05,-1369.9
D20,2023-09-25,9914732.97,16538112.99,18836.39
D10,2023-09-26,10028172.58,15718298.69,-62023.37
D20,2023-09-26,9916833.95,16450864.96,-87248.03
D10,2023-09-27,10030297.59,15695087.65,-23211.04
D20,2023-09-27,9918935.37,16448360.41,-2504.55
D10,2023-09-28,10032415.1,15716882.09,21794.44
D20,2023-09-28,9921029.37,16484211.39,35850.98
D10,2023-09-29,10034533.06,15714250.07,-2632.02
D20,2023-09-29,9923123.81,16470686.83,-13524.55
D10,2023-10-02,10036663.4,15728662.42,14412.35
D20,2023-10-02,9925230.5,16424122.52,-46564.31
D10,2023-10-03,10038794.2,15684521.24,-44141.18
D20,2023-10-03,9927337.64,16348915.62,-75206.9
D10,2023-10-04,10040921.47,15727044.45,42523.21
D20,2023-10-04,9929441.3,16370017.21,21101.59
D10,2023-10-05,10043049.19,15684711.23,-42333.22
D20,2023-10-05,9931545.39,16374446.39,4429.17
D10,2023-10-06,10045185.33,15703212.35,18501.11
D20,2023-10-06,9933657.81,16483323.83,108877.45
D10,2023-10-09,10047321.93,15719387.95,16175.6
D20,2023-10-09,9935770.69,16514063.72,30739.89
D10,2023-10-10,10049451.0,15749105.02,29717.07
D20,2023-10-10,9937876.13,16562708.13,48644.41
D10,2023-10-11,10051580.53,15754771.55,5666.54
D20,2023-10-11,9939982.01,16635050.03,72341.9
D10,2023-10-12,10053714.49,15718214.6,-36556.95
D20,2023-10-12,9942092.28,16597321.3,-37728.73
D10,2023-10-13,10055848.91,15706344.97,-11869.62
D20,2023-10-13,9944203.0,16569820.11,-27501.18
D10,2023-10-16,10057979.8,15762305.89,55960.91
D20,2023-10-16,9946310.23,16626812.23,56992.11
D10,2023-10-17,10060115.12,15757249.06,-5056.82
D20,2023-10-17,9948421.85,16659854.84,33042.62
D10,2023-10-18,10062246.91,15731222.87,-26026.19
D20,2023-10-18,9950529.96,16580457.98,-79396.86
D10,2023-10-19,10064375.15,15677098.19,-54124.68
D20,2023-10-19,9952634.58,16526939.63,-53518.35
D10,2023-10-20,10066495.86,15634625.85,-42472.35
D20,2023-10-20,9954731.74,16444620.77,-82318.86
D10,2023-10-23,10068621.01,15639674.93,5049.08
D20,2023-10-23,9956833.3,16421556.32,-23064.45
D10,2023-10-24,10070742.61,15685677.57,46002.65
D20,2023-10-24,9958931.34,16498086.34,76530.02
D10,2023-10-25,10072868.66,15670847.77,-14829.81
D20,2023-10-25,9961033.78,16427458.27,-70628.07
D10,2023-10-26,10074995.15,15609677.15,-61170.62
D20,2023-10-26,9963136.67,16339928.69,-87529.58
D10,2023-10-27,10165819.82,15578907.84,-30769.31
D20,2023-10-27,10083237.9,16322050.92,-17877.77
D10,2023-10-30,10167969.97,15659858.89,80951.05
D20,2023-10-30,10085370.59,16419693.52,97642.6
D10,2023-10-31,10170120.57,15686025.56,26166.68
D20,2023-10-31,10087503.72,16431555.79,11862.27
D10,2023-11-01,10172263.56,15723196.57,37171.01
D20,2023-11-01,10089629.31,16446894.29,15338.5
D10,2023-11-02,10174394.9,15783765.91,60569.34
D20,2023-11-02,10091743.32,16548325.43,101431.14
D10,2023-11-03,10176522.64,15814325.63,30559.72
D20,2023-11-03,10093853.78,16611506.79,63181.36
D10,2023-11-06,10178658.9,15844513.91,30188.28
D20,2023-11-06,10095972.69,16629871.7,18364.92
D10,2023-11-07,10180791.57,15867810.53,23296.63
D20,2023-11-07,10098088.03,16641905.02,12033.32
D10,2023-11-08,10182924.69,15859438.64,-8371.89
D20,2023-11-08,10100203.82,16614514.81,-27390.21
D10,2023-11-09,10185054.21,15825794.28,-33644.36
D20,2023-11-09,10102316.05,16556743.08,-57771.73
D10,2023-11-10,10187180.14,15885762.13,59967.84
D20,2023-11-10,10104424.71,16660757.74,104014.67
D10,2023-11-13,10189314.6,15892688.6,6926.48
D20,2023-11-13,10106541.82,16650622.78,-10134.96
D10,2023-11-14,10191441.41,15950978.37,58289.76
D20,2023-11-14,10108651.36,16797114.39,146491.61
D10,2023-11-15,10193568.68,15982550.69,31572.32
D20,2023-11-15,10110761.35,16812178.33,15063.94
D10,2023-11-16,10195692.34,15985493.41,2942.72
D20,2023-11-16,10112867.75,16842333.8,30155.47
D10,2023-11-17,11624613.63,15998203.66,12710.26
D20,2023-11-17,10976754.1,16830441.08,-11892.72
D10,2023-11-20,11627044.65,16008624.65,10420.98
D20,2023-11-20,10979049.64,16852959.59,22518.5
D10,2023-11-21,11629471.56,16003772.56,-4852.09
D20,2023-11-21,10981341.3,16837612.3,-15347.29
D10,2023-11-22,11631903.6,16019791.6,16019.04
D20,2023-11-22,10983637.79,16843384.79,5772.49
D10,2023-11-24,11634340.76,16042268.76,22477.16
D20,2023-11-24,10985939.12,16870718.15,27333.36
D10,2023-11-27,11636778.43,16031463.53,-10805.22
D20,2023-11-27,10988240.94,16871491.97,773.82
D10,2023-11-28,11639211.99,16029615.94,-1847.6
D20,2023-11-28,10990538.88,16894271.93,22779.96
D10,2023-11-29,11641636.83,16030275.83,659.89
D20,2023-11-29,10992828.57,16896840.52,2568.6
D10,2023-11-30,11644062.17,16072229.12,41953.3
D20,2023-11-30,10995118.75,16940675.75,43835.22
D10,2023-12-01,11646478.78,16051951.78,-20277.35
D20,2023-12-01,10997400.67,16959028.67,18352.92
D10,2023-12-04,11648909.75,16045686.75,-6265.03
D20,2023-12-04,10999696.16,16932631.16,-26397.51
D10,2023-12-05,11651336.6,16008697.55,-36989.2
D20,2023-12-05,11001987.76,16883726.71,-48904.45
D10,2023-12-06,11653763.96,15984396.83,-24300.71
D20,2023-12-06,11004279.84,16845565.81,-38160.9
D10,2023-12-07,11656187.21,15986137.28,1740.44
D20,2023-12-07,11006568.03,16862054.06,16488.25
D10,2023-12-08,11658610.95,15985015.85,-1121.43
D20,2023-12-08,11008856.7,16879545.7,17491.64
D10,2023-12-11,11661044.46,16019032.59,34016.74
D20,2023-12-11,11011154.58,16900816.56,21270.86
D10,2023-12-12,11663478.47,16031970.47,12937.88
D20,2023-12-12,11013452.94,16911261.94,10445.38
D10,2023-12-13,11665903.73,16082295.69,50325.22
D20,2023-12-13,11015743.04,16974702.09,63440.15
D10,2023-12-14,11668324.87,16047310.87,-34984.82
D20,2023-12-14,11018029.24,17039740.22,65038.13
D10,2023-12-15,11670751.14,16065540.23,18229.35
D20,2023-12-15,11020320.29,17080208.33,40468.11
D10,2023-12-18,11673187.18,16101034.18,35493.95
D20,2023-12-18,11022620.57,17112314.57,32106.24
D10,2023-12-19,11675609.83,16143196.83,42162.65
D20,2023-12-19,11024908.2,17191482.15,79167.58
D10,2023-12-20,11678037.61,16066378.64,-76818.19
D20,2023-12-20,11027200.68,17087253.69,-104228.47
D10,2023-12-21,11680456.64,16125695.58,59316.94
D20,2023-12-21,11029484.89,17173078.84,85825.15
D10,2023-12-22,11682885.43,16153653.36,27957.78
D20,2023-12-22,11031778.32,17196677.29,23598.45
D10,2023-12-26,11685319.36,16190229.36,36576.01
D20,2023-12-26,11034076.61,17239865.63,43188.34
D10,2023-12-27,11687749.17,16208244.12,18014.76
D20,2023-12-27,11036370.99,17264072.99,24207.36
D10,2023-12-28,11690184.12,16206561.18,-1682.94
D20,2023-12-28,11038670.24,17239415.37,-24657.63
D10,2023-12-29,11692596.38,16210938.29,4377.11
D20,2023-12-29,11040948.06,17225052.03,-14363.34
D10,2024-01-02,11695018.41,16254127.45,43189.15
D20,2024-01-02,11043235.11,17206709.01,-18343.02
D10,2024-01-03,11697450.24,16217875.24,-36252.21
D20,2024-01-03,11045531.4,17143422.4,-63286.6
D10,2024-01-04,11699882.56,16224779.48,6904.24
D20,2024-01-04,11047828.17,17118961.19,-24461.21
D10,2024-01-05,11702315.4,16215026.42,-9753.06
D20,2024-01-05,11050125.42,17147234.42,28273.23
D10,2024-01-08,11704753.38,16260131.38,45104.96
D20,2024-01-08,11052427.53,17213963.48,66729.06
D10,2024-01-09,11707187.22,16251961.22,-8170.15
D20,2024-01-09,11054725.73,17168739.66,-45223.82
D10,2024-01-10,11709616.93,16250880.9,-1080.32
D20,2024-01-10,11057020.03,17169294.02,554.36
D10,2024-01-11,11712047.14,16246386.08,-4494.82
D20,2024-01-11,11059314.8,17163149.8,-6144.22
D10,2024-01-12,11714473.21,16255538.25,9152.17
D20,2024-01-12,11061605.65,17178065.56,14915.76
D10,2024-01-16,11716899.78,16240951.72,-14586.54
D20,2024-01-16,11063896.99,17125830.96,-52234.6
D10,2024-01-17,11719336.15,16213330.17,-27621.54
D20,2024-01-17,11066197.58,17055853.61,-69977.35
D10,2024-01-18,11721763.72,16232470.75,19140.58
D20,2024-01-18,11068489.86,17098662.94,42809.33
D10,2024-01-19,11724191.8,16248326.86,15856.11
D20,2024-01-19,11070782.62,17143818.59,45155.65
D10,2024-01-22,11726620.39,16270442.39,22115.52
D20,2024-01-22,11073075.85,17187743.85,43925.26
D10,2024-01-23,11729044.82,16322782.82,52340.43
D20,2024-01-23,11075365.17,17170730.17,-17013.69
D10,2024-01-24,11731469.75,16288494.76,-34288.06
D20,2024-01-24,11077654.95,17134901.83,-35828.34
D10,2024-01-25,11733895.19,16347317.15,58822.39
D20,2024-01-25,11079945.21,17193730.14,58828.31
D10,2024-01-26,11736321.12,16331643.12,-15674.03
D20,2024-01-26,11082235.95,17180172.0,-13558.14
D10,2024-01-29,11738752.22,16355193.18,23550.06
D20,2024-01-29,11084531.56,17200930.65,20758.65
D10,2024-01-30,11741179.16,16362539.18,7346.0
D20,2024-01-30,11086823.24,17236695.06,35764.41
D10,2024-01-31,11743611.26,16337879.26,-24659.92
D20,2024-01-31,11089119.79,17167021.84,-69673.22
D10,2024-02-01,11746043.87,16430294.81,92415.55
D20,2024-02-01,11091416.83,17272230.83,105208.98
D10,2024-02-02,11748481.64,16413325.63,-16969.18
D20,2024-02-02,11093718.74,17243798.67,-28432.16
D10,2024-02-05,11750915.25,16401425.34,-11900.28
D20,2024-02-05,11096016.72,17212000.82,-31797.85
D10,2024-02-06,11753354.03,16443530.09,42104.75
D20,2024-02-06,11098319.58,17260307.63,48306.81
D10,2024-02-07,11755793.32,16444256.32,726.23
D20,2024-02-07,11100622.93,17270392.93,10085.29
D10,2024-02-08,11758233.11,16480976.16,36719.84
D20,2024-02-08,11102926.75,17310080.75,39687.82
D10,2024-02-09,11760678.08,16445371.08,-35605.08
D20,2024-02-09,11105235.45,17304492.47,-5588.27
D10,2024-02-12,11763118.89,16480712.89,35341.81
D20,2024-02-12,11107540.23,17435153.23,130660.75
D10,2024-02-13,11765569.53,16447700.53,-33012.35
D20,2024-02-13,11109854.3,17391479.32,-43673.91
D10,2024-02-14,11768011.36,16475427.38,27726.85
